Route,Direction,Stop Title,Stop Tag,Time (hh:mm:ss),Timepoint Type
ndodgenw,out,Clapp Street and Rochester Avenue,claproch_o,   ,
ndodgenw,out,Rochester Avenue and Pleasant Street,rochplsn_o,   ,
ndodgenw,out,Rochester Avenue and Memler Court,rochmemr_o,   ,
ndodgenw,out,Rochester Avenue and 7th Avenue,roch7th_o, 11:07:00 ,SchedPoint
ndodgenw,out,Rochester Avenue and Ashwood Drive,rochash_o,   ,
ndodgenw,out,Rochester Avenue and Rita Lyn Court,rochrita_o,   ,
ndodgenw,out,Regina Education Center,regncent_o,   ,
ndodgenw,out,Rochester Avenue and 1st Avenue,roch1steb_o,   ,
ndodgenw,out,Rochester Avenue and Post Road,rochposteb_o,   ,
ndodgenw,out,Rochester Avenue and Mount Vernon Drive,rochmtvr_o,   ,
ndodgenw,out,Rochester Avenue and Larch Lane,rochlrch_o,   ,
ndodgenw,out,Amhurst Street and Lower West Branch Road,amhrlwbr_o, 11:11:00 ,SchedPoint
ndodgenw,out,Amhurst Street and Tulane Avenue,amhrtuln_o,   ,
ndodgenw,out,Amhurst Street and Hastings Avenue,amhrhast_o,   ,
ndodgenw,out,Lemme Elementary - Amhurst St,lemelam_o,   ,
ndodgenw,out,Amhurst Street and Oberlin Street,amhrobrl_o,   ,
ndodgenw,out,Amhurst Street and Washington Street,amhrwash_o,   ,
ndodgenw,out,Washington Street and Raven Street,washravn_o,   ,
ndodgenw,out,Lemme Elementary - Washington St,lemelwa_o,   ,
ndodgenw,out,Washington Street and Westminster Street,washwest_o,   ,
ndodgenw,out,Washington Street and Green Mountain Drive,washgren_o,   ,
ndodgenw,out,Washington Street and Mount Vernon Drive,washmtvr_o,   ,
ndodgenw,out,Mount Vernon Drive and Concord Circle,mtvrconc_o,   ,
ndodgenw,out,Mount Vernon Drive,mtvr_o,   ,
ndodgenw,out,Mount Vernon Drive and Rochester Avenue,mtvrroch_o, 11:17:00 ,SchedPoint
ndodgenw,out,Rochester Avenue and Post Road,rochpostwb_o,   ,
ndodgenw,out,Rochester Avenue and 1st Avenue,roch1stwb_o,   ,
ndodgenw,out,Scott Blvd. and Stuart Court,scotstu_o,   ,
ndodgenw,out,Northgate Drive #1,ngate1_o,   ,
ndodgenw,out,Northgate Drive #2,ngate2_o,   ,
ndodgenw,out,Pearson and Northgate Drive,prsngate_o,   ,
ndodgenw,in,Northgate Drive #3,ngate3_i,   ,
ndodgenw,in,Pearson Main Entrance,prsent_i,   ,
ndodgenw,in,Pearsons Drive and North Dodge Street,prsdodg_i, 11:25:00 ,SchedPoint
ndodgenw,in,North Dodge Street and ACT Circle,dodgact_i,   ,
ndodgenw,in,Iowa City Press Citizen,prssctzn_i,   ,
ndodgenw,in,North Dodge Street and Bristol Drive,dodgbris_i,   ,
ndodgenw,in,Hy Vee,hyvee_i, 11:29:00 ,SchedPoint
ndodgenw,in,Prairie du Chien Road and North Dodge Street,pdcdodg_i,   ,
ndodgenw,in,Prairie du Chien Road and Caroline Court,pdccrln_i,   ,
ndodgenw,in,Caroline Avenue and Prairie du Chien Road,crlnpdc_i,   ,
ndodgenw,in,Whiting Avenue and Kimball Road,whitkimb_i,   ,
ndodgenw,in,Kimball Road and Kimball Court,kimbkimb_i,   ,
ndodgenw,in,Governor Street and Kimball Road,govkimb_i, 11:33:00 ,SchedPoint
ndodgenw,in,North Dodge Street #1,dodg1_i,   ,
ndodgenw,in,North Dodge Street #2,dodg2_i,   ,
ndodgenw,in,North Dodge Street and Brown Street,dodgbrwn_i,   ,
ndodgenw,in,Horace Mann Elementary,hormann_i,   ,
ndodgenw,in,North Dodge Street and Market Street,dodgmark_i, 11:36:00 ,SchedPoint
ndodgenw,in,Mercy Hospital,mercyhosp_i,   ,
ndodgenw,in,Market Street and Linn Street,marklinn_i,   ,
ndodgenw,in,Clinton Street and Jefferson Street,clintjeff_i,   ,
ndodgenw,in,Downtown Interchange - Hidden Arrival,downint_a, 11:40:00 ,SchedArrival
manvillenw,out,Downtown Interchange,downint_o, 11:45:00 ,BreakPoint
manvillenw,out,Washington Street and Madison Street,washmad_o,   ,
manvillenw,out,Dubuque Street and Market Street,dubmark_o,   ,
manvillenw,out,Dubuque Street and Davenport Street,dubdav_o,   ,
manvillenw,out,Dubuque Street and Church Street,dubchrch_o,   ,
manvillenw,out,Dubuque Street and Kimball Road,dubkimb_o, 11:48:00 ,SchedPoint
manvillenw,out,Mayflower Dorm,mayflower_o,   ,
manvillenw,out,Dubuque Street and Ridge Road,dubrdge_o,   ,
manvillenw,out,Foster Road and Laura Drive,fostlaur_o, 11:52:00 ,SchedPoint
manvillenw,out,Foster Road and Idyllwild Drive,fostidyl_o,   ,
manvillenw,out,Foster Road and Algonquin Road,fostalgq_o,   ,
manvillenw,out,Foster Road and 900 Block,fost900_o,   ,
manvillenw,out,Foster Road and Swisher Street,fostswsh_o, 11:57:00 ,SchedPoint
manvillenw,out,Walker Circle and Moses Bloom Lane,walkmos_o,   ,
manvillenw,out,Swisher Street and Foster Road,swshfost_o,   ,
manvillenw,in,Foster Road and Algonquin Road,fostalgq_i,   ,
manvillenw,in,Foster Road and Idyllwild Drive,fostidyl_i,   ,
manvillenw,in,Forest View Trailer Park,frsttrpk_i, 12:02:00 ,SchedPoint
manvillenw,in,Laura Drive and Foster Road,laurfost_i,   ,
manvillenw,in,Foster Road and Laura Drive,fostlaur_i,   ,
manvillenw,in,Foster Road and Dubuque Street,fostdub_i,   ,
manvillenw,in,Dubuque Street and Taft Speedway,dubtaft_i,   ,
manvillenw,in,Mayflower Dorm,mayflower_i,   ,
manvillenw,in,Dubuque Street and Park Road,dubpark_i, 12:05:00 ,SchedPoint
manvillenw,in,Dubuque Street and Fairchild Street,dubfair_i,   ,
manvillenw,in,Dubuque Street and Davenport Street,dubdav_i,   ,
manvillenw,in,Dubuque Street and Bloomington Street,dubblom_i,   ,
manvillenw,in,Dubuque Street and Market Street,dubmark_i, 12:07:00 ,SchedPoint
manvillenw,in,Clinton Street and Jefferson Street,clintjeff_i,   ,
manvillenw,in,Downtown Interchange - Hidden Arrival,downint_a, 12:10:00 ,SchedArrival
brdwynw,out,Downtown Interchange,downint_o, 12:15:00 ,BreakPoint
brdwynw,out,UI Main Library,mainlib_o,   ,
brdwynw,out,Court Street and Capitol Street,crtcap_o,   ,
brdwynw,out,Capitol Street and Prentiss Street,cappren_o,   ,
brdwynw,out,City Carton,ctycart_o,   ,
brdwynw,out,Kirkwood Avenue and Gilbert Street,kirkgil_o, 12:21:00 ,SchedPoint
brdwynw,out,Gilbert Street and 3rd Avenue,gil3rd_o,   ,
brdwynw,out,Hills Bank \ Aldi,hillbank_o,   ,
brdwynw,out,Gilbert Street and Stevens Drive,gilstvn_o,   ,
brdwynw,out,Southgate Avenue and Gilbert Street,sgategil_o,   ,
brdwynw,out,Southgate Avenue and Waterfront Drive,sgatewtr_o,   ,
brdwynw,out,Southgate Avenue and Boyrum Street,sgateboy_o,   ,
brdwynw,out,Southgate Avenue and Keokuk Street,sgatekuk_o,   ,
brdwynw,out,Crosspark Avenue #1,crssave1_o,   ,
brdwynw,out,Crosspark Avenue and Broadway Street,crssbrod_o,   ,
brdwynw,out,Broadway Street #1,brodst1_o, 12:26:00 ,SchedPoint
brdwynw,out,Goodwill \ Kmart,gdwlkmrt_o,   ,
brdwynw,out,Hwy 6 East and Heinze Road,hwy6hnz_o,   ,
brdwynw,out,Goodwill Warehouse,gdwlwhse_o,   ,
brdwynw,out,ACT,act_o,   ,
brdwynw,out,Systems Unlimited,sysunlm_o,   ,
brdwynw,out,Heinz Road and Scott Blvd.,hnzsctt_o, 12:35:00 ,SchedPoint
brdwynw,out,United Natural Foods,natrfood_o,   ,
brdwynw,in,Heinz Road and Hwy 6 East,hnzhwy6_i, 12:38:00 ,SchedPoint
brdwynw,in,Eastdale Plaza \ IC Fire Department,eastplz_i,   ,
brdwynw,in,Sycamore Mall Cinema Theater,sycmlth_i, 12:43:00 ,SchedPoint
brdwynw,in,Lower Muscatine Avenue and Mall Drive,lwmscmll_i,   ,
brdwynw,in,Kirkwood Community College,kirkcol_i,   ,
brdwynw,in,Lower Muscatine Avenue and Pine Street,lwmscpine_i,   ,
brdwynw,in,Kirkwood Avenue and Franklin Street,kirkfran_i,   ,
brdwynw,in,Kirkwood Avenue and Roosevelt Street,kirkrsvt_i,   ,
brdwynw,in,Kirkwood Avenue and Summit Street,kirksum_i, 12:48:00 ,SchedPoint
brdwynw,in,Kirkwood Avenue and Keokuk Street,kirkkuk_i,   ,
brdwynw,in,Kirkwood Avenue and Dodge Street,kirkdodg_i,   ,
brdwynw,in,Dodge Street and Walnut Street,dodgwal_i,   ,
brdwynw,in,Dodge Street and Bowery Street,dodgbow_i, 12:51:00 ,SchedPoint
brdwynw,in,Bowery Street  and Johnson Street,bowjohn_i,   ,
brdwynw,in,Bowery Street  and Van Buren Street,bowvanb_i,   ,
brdwynw,in,Bowery Street  and Gilbert Street,bowgil_i,   ,
brdwynw,in,Court Street  and Maiden Lane,crtmaid_i,   ,
brdwynw,in,Court Street  and Dubuque Street,crtdub_i,   ,
brdwynw,in,Court Street Transportation Center,crttrans_i,   ,
brdwynw,in,Court Street  and Madison Street,crtmad_i,   ,
brdwynw,in,UI Lindquist Center,lindcent_i,   ,
brdwynw,in,Madison Street and Washington Street,madwash_i,   ,
brdwynw,in,Downtown Interchange - Hidden Arrival,downinteb_a, 12:55:00 ,SchedArrival
ndodgenw,out,Downtown Interchange,downinteb_o, 13:00:00 ,BreakPoint
ndodgenw,out,Clinton Street and Jefferson Street,clintjeff_o,   ,
ndodgenw,out,Jefferson Street and Linn Street,jefflinn_o,   ,
ndodgenw,out,Jefferson Street and Van Buren Street,jeffvan_o,   ,
ndodgenw,out,Jefferson Street and Dodge Street,jeffdodg_o,   ,
ndodgenw,out,Jefferson Street and Governor Street,jeffgov_o, 13:05:00 ,SchedPoint
ndodgenw,out,Clapp Street and Hotz Avenue,claphotz_o,   ,
ndodgenw,out,Clapp Street and Rochester Avenue,claproch_o,   ,
ndodgenw,out,Rochester Avenue and Pleasant Street,rochplsn_o,   ,
ndodgenw,out,Rochester Avenue and Memler Court,rochmemr_o,   ,
ndodgenw,out,Rochester Avenue and 7th Avenue,roch7th_o, 13:07:00 ,SchedPoint
ndodgenw,out,Rochester Avenue and Ashwood Drive,rochash_o,   ,
ndodgenw,out,Rochester Avenue and Rita Lyn Court,rochrita_o,   ,
ndodgenw,out,Regina Education Center,regncent_o,   ,
ndodgenw,out,Rochester Avenue and 1st Avenue,roch1steb_o,   ,
ndodgenw,out,Rochester Avenue and Post Road,rochposteb_o,   ,
ndodgenw,out,Rochester Avenue and Mount Vernon Drive,rochmtvr_o,   ,
ndodgenw,out,Rochester Avenue and Larch Lane,rochlrch_o,   ,
ndodgenw,out,Amhurst Street and Lower West Branch Road,amhrlwbr_o, 13:11:00 ,SchedPoint
ndodgenw,out,Amhurst Street and Tulane Avenue,amhrtuln_o,   ,
ndodgenw,out,Amhurst Street and Hastings Avenue,amhrhast_o,   ,
ndodgenw,out,Lemme Elementary - Amhurst St,lemelam_o,   ,
ndodgenw,out,Amhurst Street and Oberlin Street,amhrobrl_o,   ,
ndodgenw,out,Amhurst Street and Washington Street,amhrwash_o,   ,
ndodgenw,out,Washington Street and Raven Street,washravn_o,   ,
ndodgenw,out,Lemme Elementary - Washington St,lemelwa_o,   ,
ndodgenw,out,Washington Street and Westminster Street,washwest_o,   ,
ndodgenw,out,Washington Street and Green Mountain Drive,washgren_o,   ,
ndodgenw,out,Washington Street and Mount Vernon Drive,washmtvr_o,   ,
ndodgenw,out,Mount Vernon Drive and Concord Circle,mtvrconc_o,   ,
ndodgenw,out,Mount Vernon Drive,mtvr_o,   ,
ndodgenw,out,Mount Vernon Drive and Rochester Avenue,mtvrroch_o, 13:17:00 ,SchedPoint
ndodgenw,out,Rochester Avenue and Post Road,rochpostwb_o,   ,
ndodgenw,out,Rochester Avenue and 1st Avenue,roch1stwb_o,   ,
ndodgenw,out,Scott Blvd. and Stuart Court,scotstu_o,   ,
ndodgenw,out,Northgate Drive #1,ngate1_o,   ,
ndodgenw,out,Northgate Drive #2,ngate2_o,   ,
ndodgenw,out,Pearson and Northgate Drive,prsngate_o,   ,
ndodgenw,in,Northgate Drive #3,ngate3_i,   ,
ndodgenw,in,Pearson Main Entrance,prsent_i,   ,
ndodgenw,in,Pearsons Drive and North Dodge Street,prsdodg_i, 13:25:00 ,SchedPoint
ndodgenw,in,North Dodge Street and ACT Circle,dodgact_i,   ,
ndodgenw,in,Iowa City Press Citizen,prssctzn_i,   ,
ndodgenw,in,North Dodge Street and Bristol Drive,dodgbris_i,   ,
ndodgenw,in,Hy Vee,hyvee_i, 13:29:00 ,SchedPoint
ndodgenw,in,Prairie du Chien Road and North Dodge Street,pdcdodg_i,   ,
ndodgenw,in,Prairie du Chien Road and Caroline Court,pdccrln_i,   ,
ndodgenw,in,Caroline Avenue and Prairie du Chien Road,crlnpdc_i,   ,
ndodgenw,in,Whiting Avenue and Kimball Road,whitkimb_i,   ,
ndodgenw,in,Kimball Road and Kimball Court,kimbkimb_i,   ,
ndodgenw,in,Governor Street and Kimball Road,govkimb_i, 13:33:00 ,SchedPoint
ndodgenw,in,North Dodge Street #1,dodg1_i,   ,
ndodgenw,in,North Dodge Street #2,dodg2_i,   ,
ndodgenw,in,North Dodge Street and Brown Street,dodgbrwn_i,   ,
ndodgenw,in,Horace Mann Elementary,hormann_i,   ,
ndodgenw,in,North Dodge Street and Market Street,dodgmark_i, 13:36:00 ,SchedPoint
ndodgenw,in,Mercy Hospital,mercyhosp_i,   ,
ndodgenw,in,Market Street and Linn Street,marklinn_i,   ,
ndodgenw,in,Clinton Street and Jefferson Street,clintjeff_i,   ,
ndodgenw,in,Downtown Interchange - Hidden Arrival,downint_a, 13:40:00 ,SchedArrival
oakcrstnw,out,Greenwood Drive and Benton Street,grenbent_o, 06:12:00 ,BreakPoint
oakcrstnw,out,Seville Apartments,seville_o,   ,
oakcrstnw,out,Benton Street and Oaknoll Drive,bentoak_o,   ,
oakcrstnw,out,Benton Street and George Street,bentgeor_o,   ,
oakcrstnw,out,Benton Street and Streb Street,bentstrb_o,   ,
oakcrstnw,out,Sunset Street and Arbury Drive,sunsaubr_o,   ,
oakcrstnw,out,Sunset Street and Penfro Drive,sunspenf_o,   ,
oakcrstnw,out,Sunset Street and Denbigh Drive,sunsdenb_o, 06:15:00 ,SchedPoint
oakcrstnw,out,Sunset Street and Aber Avenue,sunsaber_o,   ,
oakcrstnw,in,Westport Plaza 1,wstplaz1_i, 06:17:00 ,SchedPoint
oakcrstnw,in,Westport Plaza 2,wstplaz2_i,   ,
oakcrstnw,in,Ruppert Road and Hwy 1 West,rupphwy1_i,   ,
oakcrstnw,in,Hwy 1 West and Miller Avenue,hwy1mill_i,   ,
oakcrstnw,in,Hwy 1 West and Slagers,hwy1slag_i, 06:21:00 ,SchedPoint
oakcrstnw,in,Riverside Drive and Benton Street,rivrbent_i, 06:23:00 ,SchedPoint
oakcrstnw,in,Riverside Drive and Myrtle Avenue,rivrmyrt_i,   ,
oakcrstnw,in,Hydraulics Lab \ Boyd Law School,hydrlab_i,   ,
oakcrstnw,in,UI Lindquist Center,lindcent_i,   ,
oakcrstnw,in,Madison Street and Washington Street,madwash_i,   ,
oakcrstnw,in,Downtown Interchange - Hidden Arrival,downinteb_a, 06:27:00 ,SchedArrival
towncrstnw,out,Downtown Interchange,downinteb_o, 06:30:00 ,BreakPoint
towncrstnw,out,IC Library \ Senior Center,library_o,   ,
towncrstnw,out,Washington Street and Gilbert Street,washgil_o,   ,
towncrstnw,out,IC Recreaton Center,reccent_o,   ,
towncrstnw,out,College Street and Dodge Street,coldodg_o,   ,
towncrstnw,out,College Street and Summit Street,colsum_o, 06:35:00 ,SchedPoint
towncrstnw,out,Summit Street and Court Street,sumcrt_o,   ,
towncrstnw,out,Summit Street and Bowery Street,sumbow_o,   ,
towncrstnw,out,Longfellow Elementary,longele_o,   ,
towncrstnw,out,Sheridan Street and Roosevelt Street,sherroos_o,   ,
towncrstnw,out,Sheridan Street and Oakland Street,sheroak_o,   ,
towncrstnw,out,Sheridan Street and Rundell Street,sherrund_o,   ,
towncrstnw,out,Sheridan Street and 7th Avenue,sher7th_o, 06:38:00 ,SchedPoint
towncrstnw,out,7th Avenue and F Street,7thfst_o,   ,
towncrstnw,out,F Street and 6th Avenue,fst6th_o,   ,
towncrstnw,out,F Street and Muscatine Avenue,fstmusc_o,   ,
towncrstnw,out,Walgreens,walgreens_o, 06:40:00 ,SchedPoint
towncrstnw,out,Muscatine Avenue and Wade Street,muscwade_o,   ,
towncrstnw,out,Towncrest Medical Offices,twnmed_o,   ,
towncrstnw,out,South East Junior High,sejrhigh_o,   ,
towncrstnw,out,Wayne Avenue and Arthur Street,waneart_o,   ,
towncrstnw,out,Wayne Avenue and Dover Street,wanedovr_o,   ,
towncrstnw,out,Wayne Avenue and Village Road,wanevlg_o,   ,
towncrstnw,out,Village Road and Brighton Green,vlgbright_o,   ,
towncrstnw,out,Village Road and Village Green Blvd. - Hidden Arrival,vlgvlg_a,   ,
towncrstnw,in,Village Road and Village Green Blvd.,vlgvlg_i, 06:45:00 ,SchedPoint
towncrstnw,in,Muscatine Avenue and Maplewood Lane,muscmapl_i,   ,
towncrstnw,in,Autumn Park Apartments,atmpark_i,   ,
towncrstnw,in,Muscatine Avenue and Dover Street,muscdovr_i,   ,
towncrstnw,in,Muscatine Avenue and Arthur Street,muscart_i,   ,
towncrstnw,in,Hy Vee,hyvee_i,   ,
towncrstnw,in,Walgreens,walgreens_i, 06:48:00 ,SchedPoint
towncrstnw,in,Muscatine Avenue and 4th Avenue,musc4th_i,   ,
towncrstnw,in,Muscatine Avenue and 5th Avenue,musc5th_i,   ,
towncrstnw,in,Muscatine Avenue and 7th Avenue,musc7th_i, 06:50:00 ,SchedPoint
towncrstnw,in,Muscatine Avenue and Court Street,musccrt_i,   ,
towncrstnw,in,Muscatine Avenue and Burlington Street,muscburl_i,   ,
towncrstnw,in,Burlington Street and Summit Street,burlsum_i, 06:52:00 ,SchedPoint
towncrstnw,in,Burlington Street and Lucas Street,burlluc_i,   ,
towncrstnw,in,Burlington Street and Johnson Street,burljohn_i,   ,
towncrstnw,in,IC Recreation Center,reccent_i,   ,
towncrstnw,in,Burlington Street and Dubuque Street,burldub_i,   ,
towncrstnw,in,Downtown Interchange - Hidden Arrival,downint_a, 06:57:00 ,SchedArrival
oakcrstnw,out,Downtown Interchange,downint_o, 07:00:00 ,BreakPoint
oakcrstnw,out,UI Main Library,mainlib_o,   ,
oakcrstnw,out,UI Hospital Emergency Entrance,hospeent_o, 07:05:00 ,SchedPoint
oakcrstnw,out,UI Family Care,famcare_o,   ,
oakcrstnw,out,Melrose Avenue and Golfview Avenue,melrgof_o,   ,
oakcrstnw,out,Melrose Avenue and George Street,melrgeor_o,   ,
oakcrstnw,out,Sunset Street and Melrose Avenue,sunsmelr_o, 07:08:00 ,SchedPoint
oakcrstnw,out,Sunset Street and Marietta Avenue,sunsmari_o,   ,
oakcrstnw,out,Sunset Street and Oakcrest Street,sunsoak_o,   ,
oakcrstnw,out,Oaknoll Retirement Center #1,oakret1_o,   ,
oakcrstnw,out,Oaknoll Retirement Center #2,oakret2_o,   ,
oakcrstnw,out,Oakcrest Street #3,oakst3_o,   ,
oakcrstnw,out,Oakcrest Street and Woodside Drive,oakwood_o,   ,
oakcrstnw,out,Oakcrest Street #5,oakst5_o,   ,
oakcrstnw,out,Woodside Place and Greenwood Drive,woodgren_o,   ,
oakcrstnw,out,Greenwood Drive and Benton Street,grenbent_o, 07:12:00 ,SchedPoint
oakcrstnw,out,Seville Apartments,seville_o,   ,
oakcrstnw,out,Benton Street and Oaknoll Drive,bentoak_o,   ,
oakcrstnw,out,Benton Street and George Street,bentgeor_o,   ,
oakcrstnw,out,Benton Street and Streb Street,bentstrb_o,   ,
oakcrstnw,out,Sunset Street and Arbury Drive,sunsaubr_o,   ,
oakcrstnw,out,Sunset Street and Penfro Drive,sunspenf_o,   ,
oakcrstnw,out,Sunset Street and Denbigh Drive,sunsdenb_o, 07:15:00 ,SchedPoint
oakcrstnw,out,Sunset Street and Aber Avenue,sunsaber_o,   ,
oakcrstnw,in,Westport Plaza 1,wstplaz1_i, 07:17:00 ,SchedPoint
oakcrstnw,in,Westport Plaza 2,wstplaz2_i,   ,
oakcrstnw,in,Ruppert Road and Hwy 1 West,rupphwy1_i,   ,
oakcrstnw,in,Hwy 1 West and Miller Avenue,hwy1mill_i,   ,
oakcrstnw,in,Hwy 1 West and Slagers,hwy1slag_i, 07:21:00 ,SchedPoint
oakcrstnw,in,Riverside Drive and Benton Street,rivrbent_i, 07:23:00 ,SchedPoint
oakcrstnw,in,Riverside Drive and Myrtle Avenue,rivrmyrt_i,   ,
oakcrstnw,in,Hydraulics Lab \ Boyd Law School,hydrlab_i,   ,
oakcrstnw,in,UI Lindquist Center,lindcent_i,   ,
oakcrstnw,in,Madison Street and Washington Street,madwash_i,   ,
oakcrstnw,in,Downtown Interchange - Hidden Arrival,downinteb_a, 07:27:00 ,SchedArrival
towncrstnw,out,Downtown Interchange,downinteb_o, 07:30:00 ,BreakPoint
towncrstnw,out,IC Library \ Senior Center,library_o,   ,
towncrstnw,out,Washington Street and Gilbert Street,washgil_o,   ,
towncrstnw,out,IC Recreaton Center,reccent_o,   ,
towncrstnw,out,College Street and Dodge Street,coldodg_o,   ,
towncrstnw,out,College Street and Summit Street,colsum_o, 07:35:00 ,SchedPoint
towncrstnw,out,Summit Street and Court Street,sumcrt_o,   ,
towncrstnw,out,Summit Street and Bowery Street,sumbow_o,   ,
towncrstnw,out,Longfellow Elementary,longele_o,   ,
towncrstnw,out,Sheridan Street and Roosevelt Street,sherroos_o,   ,
towncrstnw,out,Sheridan Street and Oakland Street,sheroak_o,   ,
towncrstnw,out,Sheridan Street and Rundell Street,sherrund_o,   ,
towncrstnw,out,Sheridan Street and 7th Avenue,sher7th_o, 07:38:00 ,SchedPoint
towncrstnw,out,7th Avenue and F Street,7thfst_o,   ,
towncrstnw,out,F Street and 6th Avenue,fst6th_o,   ,
towncrstnw,out,F Street and Muscatine Avenue,fstmusc_o,   ,
towncrstnw,out,Walgreens,walgreens_o, 07:40:00 ,SchedPoint
towncrstnw,out,Muscatine Avenue and Wade Street,muscwade_o,   ,
towncrstnw,out,Towncrest Medical Offices,twnmed_o,   ,
towncrstnw,out,South East Junior High,sejrhigh_o,   ,
towncrstnw,out,Wayne Avenue and Arthur Street,waneart_o,   ,
towncrstnw,out,Wayne Avenue and Dover Street,wanedovr_o,   ,
towncrstnw,out,Wayne Avenue and Village Road,wanevlg_o,   ,
towncrstnw,out,Village Road and Brighton Green,vlgbright_o,   ,
towncrstnw,out,Village Road and Village Green Blvd. - Hidden Arrival,vlgvlg_a,   ,
towncrstnw,in,Village Road and Village Green Blvd.,vlgvlg_i, 07:45:00 ,SchedPoint
towncrstnw,in,Muscatine Avenue and Maplewood Lane,muscmapl_i,   ,
towncrstnw,in,Autumn Park Apartments,atmpark_i,   ,
towncrstnw,in,Muscatine Avenue and Dover Street,muscdovr_i,   ,
towncrstnw,in,Muscatine Avenue and Arthur Street,muscart_i,   ,
towncrstnw,in,Hy Vee,hyvee_i,   ,
towncrstnw,in,Walgreens,walgreens_i, 07:48:00 ,SchedPoint
towncrstnw,in,Muscatine Avenue and 4th Avenue,musc4th_i,   ,
towncrstnw,in,Muscatine Avenue and 5th Avenue,musc5th_i,   ,
towncrstnw,in,Muscatine Avenue and 7th Avenue,musc7th_i, 07:50:00 ,SchedPoint
towncrstnw,in,Muscatine Avenue and Court Street,musccrt_i,   ,
towncrstnw,in,Muscatine Avenue and Burlington Street,muscburl_i,   ,
towncrstnw,in,Burlington Street and Summit Street,burlsum_i, 07:52:00 ,SchedPoint
towncrstnw,in,Burlington Street and Lucas Street,burlluc_i,   ,
towncrstnw,in,Burlington Street and Johnson Street,burljohn_i,   ,
towncrstnw,in,IC Recreation Center,reccent_i,   ,
towncrstnw,in,Burlington Street and Dubuque Street,burldub_i,   ,
towncrstnw,in,Downtown Interchange - Hidden Arrival,downint_a, 07:57:00 ,SchedArrival
oakcrstnw,out,Downtown Interchange,downint_o, 08:00:00 ,BreakPoint
oakcrstnw,out,UI Main Library,mainlib_o,   ,
oakcrstnw,out,UI Hospital Emergency Entrance,hospeent_o, 08:05:00 ,SchedPoint
oakcrstnw,out,UI Family Care,famcare_o,   ,
oakcrstnw,out,Melrose Avenue and Golfview Avenue,melrgof_o,   ,
oakcrstnw,out,Melrose Avenue and George Street,melrgeor_o,   ,
oakcrstnw,out,Sunset Street and Melrose Avenue,sunsmelr_o, 08:08:00 ,SchedPoint
oakcrstnw,out,Sunset Street and Marietta Avenue,sunsmari_o,   ,
oakcrstnw,out,Sunset Street and Oakcrest Street,sunsoak_o,   ,
oakcrstnw,out,Oaknoll Retirement Center #1,oakret1_o,   ,
oakcrstnw,out,Oaknoll Retirement Center #2,oakret2_o,   ,
oakcrstnw,out,Oakcrest Street #3,oakst3_o,   ,
